x-axis;1;2;;diodo 1;
second;Volt;Volt;;Vd;Id
2,58E+00;4,15E+10;3,41E+10;;7,46E+09;2,27E+16
2,59E+00;4,15E+10;3,44E+10;;7,15E+09;2,29E+16
2,59E+00;4,15E+10;3,44E+10;;7,15E+09;2,29E+16
2,60E+00;4,15E+10;3,44E+10;;7,15E+09;2,29E+16
2,60E+00;4,15E+10;3,47E+10;;6,84E+09;2,31E+16
2,61E+00;4,15E+10;3,47E+10;;6,84E+09;2,31E+16
2,61E+00;4,20E+10;3,44E+10;;7,65E+09;2,29E+16
2,62E+00;4,15E+10;3,47E+10;;6,84E+09;2,31E+16
2,62E+00;4,20E+10;3,47E+10;;7,34E+09;2,31E+16
2,63E+00;4,20E+10;3,47E+10;;7,34E+09;2,31E+16
2,63E+00;4,20E+10;3,44E+10;;7,65E+09;2,29E+16
2,64E+00;4,20E+10;3,47E+10;;7,34E+09;2,31E+16
2,64E+00;4,20E+10;3,47E+10;;7,34E+09;2,31E+16
2,65E+00;4,20E+10;3,44E+10;;7,65E+09;2,29E+16
2,65E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
2,66E+00;4,20E+10;3,50E+10;;7,03E+09;2,33E+16
2,66E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
2,67E+00;4,20E+10;3,50E+10;;7,03E+09;2,33E+16
2,67E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
2,68E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
2,68E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
2,69E+00;4,20E+10;3,56E+10;;6,40E+09;2,37E+16
2,69E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
2,70E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
2,70E+00;4,20E+10;3,53E+10;;6,71E+09;2,35E+16
2,71E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
2,71E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
2,72E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
2,72E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
2,73E+00;4,20E+10;3,56E+10;;6,40E+09;2,37E+16
2,73E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
2,74E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
2,74E+00;4,25E+10;3,56E+10;;6,90E+09;2,37E+16
2,75E+00;4,30E+10;3,56E+10;;7,40E+09;2,37E+16
2,75E+00;4,35E+10;3,56E+10;;7,90E+09;2,37E+16
2,76E+00;4,20E+10;3,59E+10;;6,09E+09;2,39E+16
2,76E+00;4,35E+10;3,59E+10;;7,59E+09;2,39E+16
2,77E+00;4,30E+10;3,56E+10;;7,40E+09;2,37E+16
2,77E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
2,78E+00;4,35E+10;3,59E+10;;7,59E+09;2,39E+16
2,78E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
2,79E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
2,79E+00;4,35E+10;3,59E+10;;7,59E+09;2,39E+16
2,80E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
2,80E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
2,81E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
2,81E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
2,82E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
2,82E+00;4,35E+10;3,62E+10;;7,28E+09;2,41E+16
2,83E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
2,83E+00;4,35E+10;3,62E+10;;7,28E+09;2,41E+16
2,84E+00;4,40E+10;3,66E+10;;7,46E+09;2,44E+16
2,84E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
2,85E+00;4,40E+10;3,66E+10;;7,46E+09;2,44E+16
2,85E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
2,86E+00;4,35E+10;3,69E+10;;6,65E+09;2,46E+16
2,86E+00;4,35E+10;3,69E+10;;6,65E+09;2,46E+16
2,87E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
2,87E+00;4,35E+10;3,69E+10;;6,65E+09;2,46E+16
2,88E+00;4,35E+10;3,69E+10;;6,65E+09;2,46E+16
2,88E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
2,89E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
2,89E+00;4,45E+10;3,69E+10;;7,65E+09;2,46E+16
2,90E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
2,90E+00;4,45E+10;3,69E+10;;7,65E+09;2,46E+16
2,91E+00;4,40E+10;3,72E+10;;6,84E+09;2,48E+16
2,91E+00;4,45E+10;3,72E+10;;7,34E+09;2,48E+16
2,92E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
2,92E+00;4,40E+10;3,72E+10;;6,84E+09;2,48E+16
2,93E+00;4,40E+10;3,72E+10;;6,84E+09;2,48E+16
2,93E+00;4,50E+10;3,72E+10;;7,84E+09;2,48E+16
2,94E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
2,94E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
2,95E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
2,95E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
2,96E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
2,96E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
2,97E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
2,97E+00;4,50E+10;3,72E+10;;7,84E+09;2,48E+16
2,98E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
2,98E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
2,99E+00;4,45E+10;3,78E+10;;6,71E+09;2,52E+16
2,99E+00;4,50E+10;3,72E+10;;7,84E+09;2,48E+16
3,00E+00;4,45E+10;3,78E+10;;6,71E+09;2,52E+16
3,00E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,01E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,01E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,02E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,02E+00;4,50E+10;3,81E+10;;6,90E+09;2,54E+16
3,03E+00;4,55E+10;3,78E+10;;7,71E+09;2,52E+16
3,03E+00;4,50E+10;3,81E+10;;6,90E+09;2,54E+16
3,04E+00;4,60E+10;3,84E+10;;7,59E+09;2,56E+16
3,04E+00;4,60E+10;3,84E+10;;7,59E+09;2,56E+16
3,05E+00;4,60E+10;3,84E+10;;7,59E+09;2,56E+16
3,05E+00;4,55E+10;3,81E+10;;7,40E+09;2,54E+16
3,06E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,06E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,07E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,07E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,08E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,08E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,09E+00;4,60E+10;3,84E+10;;7,59E+09;2,56E+16
3,09E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,10E+00;4,55E+10;3,87E+10;;6,78E+09;2,58E+16
3,10E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,11E+00;4,60E+10;3,91E+10;;6,96E+09;2,61E+16
3,11E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,12E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,12E+00;4,60E+10;3,91E+10;;6,96E+09;2,61E+16
3,13E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,13E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,14E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,14E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,15E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,15E+00;4,65E+10;3,87E+10;;7,78E+09;2,58E+16
3,16E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,16E+00;4,60E+10;3,84E+10;;7,59E+09;2,56E+16
3,17E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,17E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,18E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,18E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,19E+00;4,55E+10;3,84E+10;;7,09E+09;2,56E+16
3,19E+00;4,55E+10;3,81E+10;;7,40E+09;2,54E+16
3,20E+00;4,60E+10;3,87E+10;;7,28E+09;2,58E+16
3,20E+00;4,55E+10;3,81E+10;;7,40E+09;2,54E+16
3,21E+00;4,55E+10;3,81E+10;;7,40E+09;2,54E+16
3,21E+00;4,55E+10;3,81E+10;;7,40E+09;2,54E+16
3,22E+00;4,60E+10;3,84E+10;;7,59E+09;2,56E+16
3,22E+00;4,50E+10;3,81E+10;;6,90E+09;2,54E+16
3,23E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,23E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,24E+00;4,55E+10;3,78E+10;;7,71E+09;2,52E+16
3,24E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,25E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,25E+00;4,45E+10;3,78E+10;;6,71E+09;2,52E+16
3,26E+00;4,50E+10;3,78E+10;;7,21E+09;2,52E+16
3,26E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
3,27E+00;4,45E+10;3,78E+10;;6,71E+09;2,52E+16
3,27E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
3,28E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
3,28E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
3,29E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
3,29E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
3,30E+00;4,50E+10;3,72E+10;;7,84E+09;2,48E+16
3,30E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
3,31E+00;4,45E+10;3,75E+10;;7,03E+09;2,50E+16
3,31E+00;4,45E+10;3,72E+10;;7,34E+09;2,48E+16
3,32E+00;4,45E+10;3,72E+10;;7,34E+09;2,48E+16
3,32E+00;4,40E+10;3,72E+10;;6,84E+09;2,48E+16
3,33E+00;4,45E+10;3,72E+10;;7,34E+09;2,48E+16
3,33E+00;4,40E+10;3,72E+10;;6,84E+09;2,48E+16
3,34E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
3,34E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
3,35E+00;4,45E+10;3,72E+10;;7,34E+09;2,48E+16
3,35E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
3,36E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
3,36E+00;4,45E+10;3,69E+10;;7,65E+09;2,46E+16
3,37E+00;4,35E+10;3,69E+10;;6,65E+09;2,46E+16
3,37E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
3,38E+00;4,40E+10;3,69E+10;;7,15E+09;2,46E+16
3,38E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
3,39E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
3,39E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
3,40E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
3,40E+00;4,35E+10;3,66E+10;;6,96E+09;2,44E+16
3,41E+00;4,35E+10;3,62E+10;;7,28E+09;2,41E+16
3,41E+00;4,35E+10;3,62E+10;;7,28E+09;2,41E+16
3,42E+00;4,40E+10;3,66E+10;;7,46E+09;2,44E+16
3,42E+00;4,35E+10;3,62E+10;;7,28E+09;2,41E+16
3,43E+00;4,40E+10;3,62E+10;;7,78E+09;2,41E+16
3,43E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
3,44E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
3,44E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
3,45E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
3,45E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
3,46E+00;4,30E+10;3,62E+10;;6,78E+09;2,41E+16
3,46E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
3,47E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
3,47E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
3,48E+00;4,25E+10;3,59E+10;;6,59E+09;2,39E+16
3,48E+00;4,25E+10;3,59E+10;;6,59E+09;2,39E+16
3,49E+00;4,30E+10;3,59E+10;;7,09E+09;2,39E+16
3,49E+00;4,25E+10;3,56E+10;;6,90E+09;2,37E+16
3,50E+00;4,30E+10;3,56E+10;;7,40E+09;2,37E+16
3,50E+00;4,20E+10;3,56E+10;;6,40E+09;2,37E+16
3,51E+00;4,25E+10;3,56E+10;;6,90E+09;2,37E+16
3,51E+00;4,25E+10;3,56E+10;;6,90E+09;2,37E+16
3,52E+00;4,20E+10;3,56E+10;;6,40E+09;2,37E+16
3,52E+00;4,25E+10;3,56E+10;;6,90E+09;2,37E+16
3,53E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
3,53E+00;4,20E+10;3,56E+10;;6,40E+09;2,37E+16
3,54E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
3,54E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
3,55E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
3,55E+00;4,25E+10;3,53E+10;;7,21E+09;2,35E+16
3,56E+00;4,20E+10;3,53E+10;;6,71E+09;2,35E+16
3,56E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
3,57E+00;4,20E+10;3,53E+10;;6,71E+09;2,35E+16
3,57E+00;4,25E+10;3,50E+10;;7,53E+09;2,33E+16
3,58E+00;4,20E+10;3,50E+10;;7,03E+09;2,33E+16
3,58E+00;4,20E+10;3,50E+10;;7,03E+09;2,33E+16
3,59E+00;4,20E+10;3,50E+10;;7,03E+09;2,33E+16
3,59E+00;4,20E+10;3,44E+10;;7,65E+09;2,29E+16
3,60E+00;4,20E+10;3,47E+10;;7,34E+09;2,31E+16
3,60E+00;4,20E+10;3,44E+10;;7,65E+09;2,29E+16
3,61E+00;4,20E+10;3,47E+10;;7,34E+09;2,31E+16
3,61E+00;4,20E+10;3,44E+10;;7,65E+09;2,29E+16
3,62E+00;4,15E+10;3,47E+10;;6,84E+09;2,31E+16
3,62E+00;4,20E+10;3,47E+10;;7,34E+09;2,31E+16
3,63E+00;4,20E+10;3,47E+10;;7,34E+09;2,31E+16
3,63E+00;4,15E+10;3,47E+10;;6,84E+09;2,31E+16
3,64E+00;4,15E+10;3,44E+10;;7,15E+09;2,29E+16
3,64E+00;4,15E+10;3,47E+10;;6,84E+09;2,31E+16
3,65E+00;4,15E+10;3,47E+10;;6,84E+09;2,31E+16
3,65E+00;4,10E+10;3,41E+10;;6,96E+09;2,27E+16
3,66E+00;4,15E+10;3,41E+10;;7,46E+09;2,27E+16
3,66E+00;4,10E+10;3,44E+10;;6,65E+09;2,29E+16
3,67E+00;4,15E+10;3,41E+10;;7,46E+09;2,27E+16
3,67E+00;4,10E+10;3,41E+10;;6,96E+09;2,27E+16
3,68E+00;4,10E+10;3,44E+10;;6,65E+09;2,29E+16
3,68E+00;4,10E+10;3,41E+10;;6,96E+09;2,27E+16
3,69E+00;4,05E+10;3,41E+10;;6,46E+09;2,27E+16
3,69E+00;4,10E+10;3,41E+10;;6,96E+09;2,27E+16
3,70E+00;4,10E+10;3,37E+10;;7,28E+09;2,25E+16
3,70E+00;4,10E+10;3,37E+10;;7,28E+09;2,25E+16
3,71E+00;4,10E+10;3,37E+10;;7,28E+09;2,25E+16
3,71E+00;4,10E+10;3,37E+10;;7,28E+09;2,25E+16
3,72E+00;4,10E+10;3,37E+10;;7,28E+09;2,25E+16
3,72E+00;4,05E+10;3,37E+10;;6,78E+09;2,25E+16
3,73E+00;4,10E+10;3,41E+10;;6,96E+09;2,27E+16
3,73E+00;4,10E+10;3,37E+10;;7,28E+09;2,25E+16
3,74E+00;4,05E+10;3,37E+10;;6,78E+09;2,25E+16
3,74E+00;4,10E+10;3,34E+10;;7,59E+09;2,23E+16
3,75E+00;4,10E+10;3,34E+10;;7,59E+09;2,23E+16
3,75E+00;4,10E+10;3,34E+10;;7,59E+09;2,23E+16
3,76E+00;4,00E+10;3,34E+10;;6,59E+09;2,23E+16
3,76E+00;4,05E+10;3,31E+10;;7,40E+09;2,21E+16
3,77E+00;4,05E+10;3,31E+10;;7,40E+09;2,21E+16
3,77E+00;4,05E+10;3,31E+10;;7,40E+09;2,21E+16
3,78E+00;4,05E+10;3,31E+10;;7,40E+09;2,21E+16
3,78E+00;4,05E+10;3,31E+10;;7,40E+09;2,21E+16
3,79E+00;4,05E+10;3,31E+10;;7,40E+09;2,21E+16
3,79E+00;4,00E+10;3,31E+10;;6,90E+09;2,21E+16
3,80E+00;4,05E+10;3,31E+10;;7,40E+09;2,21E+16
3,80E+00;4,05E+10;3,25E+10;;8,03E+09;2,17E+16
3,81E+00;4,05E+10;3,25E+10;;8,03E+09;2,17E+16
3,81E+00;4,00E+10;3,28E+10;;7,21E+09;2,19E+16
3,82E+00;4,05E+10;3,25E+10;;8,03E+09;2,17E+16
3,82E+00;4,00E+10;3,28E+10;;7,21E+09;2,19E+16
3,83E+00;4,00E+10;3,28E+10;;7,21E+09;2,19E+16
3,83E+00;4,05E+10;3,28E+10;;7,71E+09;2,19E+16
3,84E+00;4,05E+10;3,28E+10;;7,71E+09;2,19E+16
3,84E+00;3,95E+10;3,28E+10;;6,71E+09;2,19E+16
3,85E+00;3,95E+10;3,28E+10;;6,71E+09;2,19E+16
3,85E+00;4,00E+10;3,28E+10;;7,21E+09;2,19E+16
3,86E+00;4,00E+10;3,28E+10;;7,21E+09;2,19E+16
3,86E+00;4,00E+10;3,25E+10;;7,53E+09;2,17E+16
3,87E+00;4,00E+10;3,25E+10;;7,53E+09;2,17E+16
3,87E+00;3,90E+10;3,25E+10;;6,53E+09;2,17E+16
3,88E+00;4,00E+10;3,25E+10;;7,53E+09;2,17E+16
3,88E+00;3,95E+10;3,25E+10;;7,03E+09;2,17E+16
3,89E+00;4,00E+10;3,22E+10;;7,84E+09;2,15E+16
3,89E+00;3,95E+10;3,22E+10;;7,34E+09;2,15E+16
3,90E+00;3,95E+10;3,19E+10;;7,65E+09;2,13E+16
3,90E+00;3,90E+10;3,22E+10;;6,84E+09;2,15E+16
3,91E+00;3,95E+10;3,19E+10;;7,65E+09;2,13E+16
3,91E+00;3,90E+10;3,19E+10;;7,15E+09;2,13E+16
3,92E+00;3,90E+10;3,19E+10;;7,15E+09;2,13E+16
3,92E+00;3,95E+10;3,19E+10;;7,65E+09;2,13E+16
3,93E+00;3,90E+10;3,19E+10;;7,15E+09;2,13E+16
3,93E+00;3,90E+10;3,19E+10;;7,15E+09;2,13E+16
3,94E+00;3,90E+10;3,19E+10;;7,15E+09;2,13E+16
3,94E+00;3,95E+10;3,22E+10;;7,34E+09;2,15E+16
3,95E+00;3,90E+10;3,19E+10;;7,15E+09;2,13E+16
3,95E+00;3,90E+10;3,16E+10;;7,46E+09;2,11E+16
3,96E+00;3,90E+10;3,16E+10;;7,46E+09;2,11E+16
3,96E+00;3,85E+10;3,16E+10;;6,96E+09;2,11E+16
3,97E+00;3,85E+10;3,12E+10;;7,28E+09;2,08E+16
3,97E+00;3,90E+10;3,16E+10;;7,46E+09;2,11E+16
3,98E+00;3,90E+10;3,16E+10;;7,46E+09;2,11E+16
3,98E+00;3,90E+10;3,16E+10;;7,46E+09;2,11E+16
3,99E+00;3,85E+10;3,12E+10;;7,28E+09;2,08E+16
3,99E+00;3,85E+10;3,16E+10;;6,96E+09;2,11E+16
4,00E+00;3,90E+10;3,12E+10;;7,78E+09;2,08E+16
4,00E+00;3,85E+10;3,12E+10;;7,28E+09;2,08E+16
4,01E+00;3,85E+10;3,12E+10;;7,28E+09;2,08E+16
4,01E+00;3,85E+10;3,12E+10;;7,28E+09;2,08E+16
4,02E+00;3,85E+10;3,12E+10;;7,28E+09;2,08E+16
4,02E+00;3,80E+10;3,12E+10;;6,78E+09;2,08E+16
4,03E+00;3,80E+10;3,09E+10;;7,09E+09;2,06E+16
4,03E+00;3,80E+10;3,12E+10;;6,78E+09;2,08E+16
4,04E+00;3,80E+10;3,12E+10;;6,78E+09;2,08E+16
4,04E+00;3,80E+10;3,09E+10;;7,09E+09;2,06E+16
4,05E+00;3,85E+10;3,09E+10;;7,59E+09;2,06E+16
4,05E+00;3,75E+10;3,09E+10;;6,59E+09;2,06E+16
4,06E+00;3,75E+10;3,09E+10;;6,59E+09;2,06E+16
4,06E+00;3,75E+10;3,06E+10;;6,90E+09;2,04E+16
4,07E+00;3,75E+10;3,06E+10;;6,90E+09;2,04E+16
4,07E+00;3,75E+10;3,06E+10;;6,90E+09;2,04E+16
4,08E+00;3,80E+10;3,06E+10;;7,40E+09;2,04E+16
4,08E+00;3,80E+10;3,06E+10;;7,40E+09;2,04E+16
4,09E+00;3,80E+10;3,03E+10;;7,71E+09;2,02E+16
4,09E+00;3,80E+10;3,03E+10;;7,71E+09;2,02E+16
4,10E+00;3,75E+10;3,03E+10;;7,21E+09;2,02E+16
4,10E+00;3,80E+10;3,03E+10;;7,71E+09;2,02E+16
4,11E+00;3,70E+10;3,03E+10;;6,71E+09;2,02E+16
4,11E+00;3,75E+10;3,03E+10;;7,21E+09;2,02E+16
4,12E+00;3,75E+10;3,06E+10;;6,90E+09;2,04E+16
4,12E+00;3,75E+10;3,03E+10;;7,21E+09;2,02E+16
4,13E+00;3,75E+10;3,00E+10;;7,53E+09;2,00E+16
4,13E+00;3,75E+10;3,00E+10;;7,53E+09;2,00E+16
4,14E+00;3,75E+10;3,00E+10;;7,53E+09;2,00E+16
4,14E+00;3,70E+10;3,00E+10;;7,03E+09;2,00E+16
4,15E+00;3,65E+10;3,00E+10;;6,53E+09;2,00E+16
4,15E+00;3,70E+10;3,00E+10;;7,03E+09;2,00E+16
4,16E+00;3,70E+10;3,00E+10;;7,03E+09;2,00E+16
4,16E+00;3,70E+10;2,97E+10;;7,34E+09;1,98E+16
4,17E+00;3,70E+10;2,97E+10;;7,34E+09;1,98E+16
4,17E+00;3,70E+10;2,97E+10;;7,34E+09;1,98E+16
4,18E+00;3,70E+10;2,97E+10;;7,34E+09;1,98E+16
4,18E+00;3,70E+10;2,97E+10;;7,34E+09;1,98E+16
4,19E+00;3,65E+10;2,97E+10;;6,84E+09;1,98E+16
4,19E+00;3,70E+10;2,94E+10;;7,65E+09;1,96E+16
4,20E+00;3,70E+10;2,94E+10;;7,65E+09;1,96E+16
4,20E+00;3,70E+10;2,94E+10;;7,65E+09;1,96E+16
4,21E+00;3,65E+10;2,94E+10;;7,15E+09;1,96E+16
4,21E+00;3,70E+10;2,94E+10;;7,65E+09;1,96E+16
4,22E+00;3,65E+10;2,94E+10;;7,15E+09;1,96E+16
4,22E+00;3,70E+10;2,91E+10;;7,96E+09;1,94E+16
4,23E+00;3,65E+10;2,94E+10;;7,15E+09;1,96E+16
4,23E+00;3,65E+10;2,91E+10;;7,46E+09;1,94E+16
4,24E+00;3,65E+10;2,91E+10;;7,46E+09;1,94E+16
4,24E+00;3,65E+10;2,91E+10;;7,46E+09;1,94E+16
4,25E+00;3,65E+10;2,91E+10;;7,46E+09;1,94E+16
4,25E+00;3,65E+10;2,91E+10;;7,46E+09;1,94E+16
4,26E+00;3,65E+10;2,91E+10;;7,46E+09;1,94E+16
4,26E+00;3,60E+10;2,87E+10;;7,28E+09;1,91E+16
4,27E+00;3,60E+10;2,91E+10;;6,96E+09;1,94E+16
4,27E+00;3,60E+10;2,87E+10;;7,28E+09;1,91E+16
4,28E+00;3,60E+10;2,91E+10;;6,96E+09;1,94E+16
4,28E+00;3,60E+10;2,91E+10;;6,96E+09;1,94E+16
4,29E+00;3,60E+10;2,87E+10;;7,28E+09;1,91E+16
4,29E+00;3,60E+10;2,87E+10;;7,28E+09;1,91E+16
4,30E+00;3,60E+10;2,87E+10;;7,28E+09;1,91E+16
4,30E+00;3,55E+10;2,87E+10;;6,78E+09;1,91E+16
4,31E+00;3,60E+10;2,84E+10;;7,59E+09;1,89E+16
4,31E+00;3,55E+10;2,84E+10;;7,09E+09;1,89E+16
4,32E+00;3,60E+10;2,84E+10;;7,59E+09;1,89E+16
4,32E+00;3,55E+10;2,84E+10;;7,09E+09;1,89E+16
4,33E+00;3,55E+10;2,84E+10;;7,09E+09;1,89E+16
4,33E+00;3,55E+10;2,84E+10;;7,09E+09;1,89E+16
4,34E+00;3,55E+10;2,84E+10;;7,09E+09;1,89E+16
4,34E+00;3,55E+10;2,81E+10;;7,40E+09;1,87E+16
4,35E+00;3,55E+10;2,84E+10;;7,09E+09;1,89E+16
4,35E+00;3,50E+10;2,81E+10;;6,90E+09;1,87E+16
4,36E+00;3,55E+10;2,84E+10;;7,09E+09;1,89E+16
4,36E+00;3,50E+10;2,81E+10;;6,90E+09;1,87E+16
4,37E+00;3,50E+10;2,81E+10;;6,90E+09;1,87E+16
4,37E+00;3,50E+10;2,81E+10;;6,90E+09;1,87E+16
4,38E+00;3,50E+10;2,78E+10;;7,21E+09;1,85E+16
4,38E+00;3,50E+10;2,81E+10;;6,90E+09;1,87E+16
4,39E+00;3,50E+10;2,81E+10;;6,90E+09;1,87E+16
4,39E+00;3,50E+10;2,78E+10;;7,21E+09;1,85E+16
4,40E+00;3,50E+10;2,78E+10;;7,21E+09;1,85E+16
4,40E+00;3,55E+10;2,81E+10;;7,40E+09;1,87E+16
4,41E+00;3,50E+10;2,75E+10;;7,53E+09;1,83E+16
4,41E+00;3,50E+10;2,75E+10;;7,53E+09;1,83E+16
4,42E+00;3,50E+10;2,78E+10;;7,21E+09;1,85E+16
4,42E+00;3,50E+10;2,75E+10;;7,53E+09;1,83E+16
4,43E+00;3,45E+10;2,75E+10;;7,03E+09;1,83E+16
4,43E+00;3,45E+10;2,75E+10;;7,03E+09;1,83E+16
4,44E+00;3,45E+10;2,75E+10;;7,03E+09;1,83E+16
4,44E+00;3,45E+10;2,75E+10;;7,03E+09;1,83E+16
4,45E+00;3,45E+10;2,75E+10;;7,03E+09;1,83E+16
4,45E+00;3,45E+10;2,72E+10;;7,34E+09;1,81E+16
4,46E+00;3,45E+10;2,72E+10;;7,34E+09;1,81E+16
4,46E+00;3,40E+10;2,75E+10;;6,53E+09;1,83E+16
4,47E+00;3,40E+10;2,72E+10;;6,84E+09;1,81E+16
4,47E+00;3,40E+10;2,75E+10;;6,53E+09;1,83E+16
4,48E+00;3,40E+10;2,72E+10;;6,84E+09;1,81E+16
4,48E+00;3,40E+10;2,69E+10;;7,15E+09;1,79E+16
4,49E+00;3,45E+10;2,72E+10;;7,34E+09;1,81E+16
4,49E+00;3,40E+10;2,72E+10;;6,84E+09;1,81E+16
4,50E+00;3,45E+10;2,69E+10;;7,65E+09;1,79E+16
4,50E+00;3,40E+10;2,69E+10;;7,15E+09;1,79E+16
4,51E+00;3,40E+10;2,66E+10;;7,46E+09;1,77E+16
4,51E+00;3,45E+10;2,69E+10;;7,65E+09;1,79E+16
