x-axis;1;2;;Segundo diodo;
second;Volt;Volt;;Vd;Id
2,59E+00;6,52E+06;6,20E+05;;5,90E+06;5,85E+10
2,59E+00;6,52E+06;6,20E+05;;5,90E+06;5,85E+10
2,60E+00;6,52E+06;3,08E+05;;6,21E+06;2,91E+10
2,60E+00;6,52E+06;3,08E+05;;6,21E+06;2,91E+10
2,61E+00;7,02E+06;3,08E+05;;6,71E+06;2,91E+10
2,61E+00;7,02E+06;3,08E+05;;6,71E+06;2,91E+10
2,62E+00;7,02E+06;3,08E+05;;6,71E+06;2,91E+10
2,62E+00;6,52E+06;3,08E+05;;6,21E+06;2,91E+10
2,63E+00;7,02E+06;6,20E+05;;6,40E+06;5,85E+10
2,63E+00;6,52E+06;6,20E+05;;5,90E+06;5,85E+10
2,64E+00;6,52E+06;3,08E+05;;6,21E+06;2,91E+10
2,64E+00;7,02E+06;3,08E+05;;6,71E+06;2,91E+10
2,65E+00;7,02E+06;3,08E+05;;6,71E+06;2,91E+10
2,65E+00;7,52E+06;3,08E+05;;7,21E+06;2,91E+10
2,66E+00;7,52E+06;3,08E+05;;7,21E+06;2,91E+10
2,66E+00;7,52E+06;3,08E+05;;7,21E+06;2,91E+10
2,67E+00;8,02E+06;3,08E+05;;7,71E+06;2,91E+10
2,67E+00;7,52E+06;3,08E+05;;7,21E+06;2,91E+10
2,68E+00;7,52E+06;3,08E+05;;7,21E+06;2,91E+10
2,68E+00;8,02E+06;3,08E+05;;7,71E+06;2,91E+10
2,69E+00;8,02E+06;3,08E+05;;7,71E+06;2,91E+10
2,69E+00;8,02E+06;6,20E+05;;7,40E+06;5,85E+10
2,70E+00;8,02E+06;3,08E+05;;7,71E+06;2,91E+10
2,70E+00;7,52E+06;6,20E+05;;6,90E+06;5,85E+10
2,71E+00;8,02E+06;3,08E+05;;7,71E+06;2,91E+10
2,71E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,72E+00;8,02E+06;3,08E+05;;7,71E+06;2,91E+10
2,72E+00;8,52E+06;6,20E+05;;7,90E+06;5,85E+10
2,73E+00;8,52E+06;6,20E+05;;7,90E+06;5,85E+10
2,73E+00;8,02E+06;3,08E+05;;7,71E+06;2,91E+10
2,74E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,74E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,75E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,75E+00;8,52E+06;6,20E+05;;7,90E+06;5,85E+10
2,76E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,76E+00;8,52E+06;6,20E+05;;7,90E+06;5,85E+10
2,77E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,77E+00;9,02E+06;3,08E+05;;8,71E+06;2,91E+10
2,78E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,78E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,79E+00;8,52E+06;6,20E+05;;7,90E+06;5,85E+10
2,79E+00;9,02E+06;3,08E+05;;8,71E+06;2,91E+10
2,80E+00;9,02E+06;6,20E+05;;8,40E+06;5,85E+10
2,80E+00;9,02E+06;3,08E+05;;8,71E+06;2,91E+10
2,81E+00;9,02E+06;3,08E+05;;8,71E+06;2,91E+10
2,81E+00;8,52E+06;6,20E+05;;7,90E+06;5,85E+10
2,82E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,82E+00;9,02E+06;3,08E+05;;8,71E+06;2,91E+10
2,83E+00;8,52E+06;3,08E+05;;8,21E+06;2,91E+10
2,83E+00;8,52E+06;6,20E+05;;7,90E+06;5,85E+10
2,84E+00;9,02E+06;3,08E+05;;8,71E+06;2,91E+10
2,84E+00;9,02E+06;6,20E+05;;8,40E+06;5,85E+10
2,85E+00;9,52E+06;3,08E+05;;9,21E+06;2,91E+10
2,85E+00;9,52E+06;3,08E+05;;9,21E+06;2,91E+10
2,86E+00;9,52E+06;3,08E+05;;9,21E+06;2,91E+10
2,86E+00;9,52E+06;3,08E+05;;9,21E+06;2,91E+10
2,87E+00;1,00E+10;3,08E+05;;1,00E+10;2,91E+10
2,87E+00;1,00E+10;3,08E+05;;1,00E+10;2,91E+10
2,88E+00;9,52E+06;3,08E+05;;9,21E+06;2,91E+10
2,88E+00;1,00E+10;3,08E+05;;1,00E+10;2,91E+10
2,89E+00;1,00E+10;3,08E+05;;1,00E+10;2,91E+10
2,89E+00;9,52E+06;3,08E+05;;9,21E+06;2,91E+10
2,90E+00;1,00E+10;3,08E+05;;1,00E+10;2,91E+10
2,90E+00;1,00E+10;6,20E+05;;1,00E+10;5,85E+10
2,91E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,91E+00;1,00E+10;3,08E+05;;1,00E+10;2,91E+10
2,92E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,92E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,93E+00;1,00E+10;6,20E+05;;1,00E+10;5,85E+10
2,93E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,94E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,94E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,95E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,95E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,96E+00;1,05E+10;3,08E+05;;1,05E+10;2,91E+10
2,96E+00;1,05E+10;6,20E+05;;1,05E+10;5,85E+10
2,97E+00;1,10E+10;3,08E+05;;1,10E+10;2,91E+10
2,97E+00;1,10E+10;3,08E+05;;1,10E+10;2,91E+10
2,98E+00;1,00E+10;3,08E+05;;1,00E+10;2,91E+10
2,98E+00;1,10E+10;3,08E+05;;1,10E+10;2,91E+10
2,99E+00;1,10E+10;6,20E+05;;1,10E+10;5,85E+10
2,99E+00;1,10E+10;3,08E+05;;1,10E+10;2,91E+10
3,00E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,00E+00;1,10E+10;3,08E+05;;1,10E+10;2,91E+10
3,01E+00;1,10E+10;6,20E+05;;1,10E+10;5,85E+10
3,01E+00;1,10E+10;3,08E+05;;1,10E+10;2,91E+10
3,02E+00;1,10E+10;3,08E+05;;1,10E+10;2,91E+10
3,02E+00;1,10E+10;3,08E+05;;1,10E+10;2,91E+10
3,03E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,03E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,04E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,04E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,05E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,05E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,06E+00;1,20E+10;6,20E+05;;1,20E+10;5,85E+10
3,06E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,07E+00;1,15E+10;3,08E+05;;1,15E+10;2,91E+10
3,07E+00;1,25E+10;3,08E+05;;1,25E+10;2,91E+10
3,08E+00;1,20E+10;3,08E+05;;1,20E+10;2,91E+10
3,08E+00;1,20E+10;3,08E+05;;1,20E+10;2,91E+10
3,09E+00;1,20E+10;3,08E+05;;1,20E+10;2,91E+10
3,09E+00;1,20E+10;3,08E+05;;1,20E+10;2,91E+10
3,10E+00;1,20E+10;3,08E+05;;1,20E+10;2,91E+10
3,10E+00;1,30E+10;6,20E+05;;1,30E+10;5,85E+10
3,11E+00;1,25E+10;3,08E+05;;1,25E+10;2,91E+10
3,11E+00;1,30E+10;3,08E+05;;1,30E+10;2,91E+10
3,12E+00;1,20E+10;6,20E+05;;1,20E+10;5,85E+10
3,12E+00;1,25E+10;3,08E+05;;1,25E+10;2,91E+10
3,13E+00;1,25E+10;3,08E+05;;1,25E+10;2,91E+10
3,13E+00;1,25E+10;3,08E+05;;1,25E+10;2,91E+10
3,14E+00;1,25E+10;3,08E+05;;1,25E+10;2,91E+10
3,14E+00;1,25E+10;3,08E+05;;1,25E+10;2,91E+10
3,15E+00;1,30E+10;3,08E+05;;1,30E+10;2,91E+10
3,15E+00;1,35E+10;3,08E+05;;1,35E+10;2,91E+10
3,16E+00;1,35E+10;3,08E+05;;1,35E+10;2,91E+10
3,16E+00;1,30E+10;3,08E+05;;1,30E+10;2,91E+10
3,17E+00;1,30E+10;3,08E+05;;1,30E+10;2,91E+10
3,17E+00;1,30E+10;3,08E+05;;1,30E+10;2,91E+10
3,18E+00;1,30E+10;3,08E+05;;1,30E+10;2,91E+10
3,18E+00;1,35E+10;3,08E+05;;1,35E+10;2,91E+10
3,19E+00;1,40E+10;3,08E+05;;1,40E+10;2,91E+10
3,19E+00;1,35E+10;3,08E+05;;1,35E+10;2,91E+10
3,20E+00;1,40E+10;3,08E+05;;1,40E+10;2,91E+10
3,20E+00;1,35E+10;3,08E+05;;1,35E+10;2,91E+10
3,21E+00;1,40E+10;3,08E+05;;1,40E+10;2,91E+10
3,21E+00;1,35E+10;6,20E+05;;1,35E+10;5,85E+10
3,22E+00;1,35E+10;3,08E+05;;1,35E+10;2,91E+10
3,22E+00;1,35E+10;6,20E+05;;1,35E+10;5,85E+10
3,23E+00;1,35E+10;3,08E+05;;1,35E+10;2,91E+10
3,23E+00;1,40E+10;3,08E+05;;1,40E+10;2,91E+10
3,24E+00;1,45E+10;3,08E+05;;1,45E+10;2,91E+10
3,24E+00;1,35E+10;3,08E+05;;1,35E+10;2,91E+10
3,25E+00;1,40E+10;3,08E+05;;1,40E+10;2,91E+10
3,25E+00;1,40E+10;3,08E+05;;1,40E+10;2,91E+10
3,26E+00;1,40E+10;3,08E+05;;1,40E+10;2,91E+10
3,26E+00;1,40E+10;6,20E+05;;1,40E+10;5,85E+10
3,27E+00;1,40E+10;3,08E+05;;1,40E+10;2,91E+10
3,27E+00;1,45E+10;3,08E+05;;1,45E+10;2,91E+10
3,28E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,28E+00;1,45E+10;3,08E+05;;1,45E+10;2,91E+10
3,29E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,29E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,30E+00;1,45E+10;3,08E+05;;1,45E+10;2,91E+10
3,30E+00;1,45E+10;6,20E+05;;1,45E+10;5,85E+10
3,31E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,31E+00;1,45E+10;3,08E+05;;1,45E+10;2,91E+10
3,32E+00;1,45E+10;3,08E+05;;1,45E+10;2,91E+10
3,32E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,33E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,33E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,34E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,34E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,35E+00;1,55E+10;6,20E+05;;1,55E+10;5,85E+10
3,35E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,36E+00;1,50E+10;3,08E+05;;1,50E+10;2,91E+10
3,36E+00;1,55E+10;3,08E+05;;1,55E+10;2,91E+10
3,37E+00;1,55E+10;3,08E+05;;1,55E+10;2,91E+10
3,37E+00;1,55E+10;3,08E+05;;1,55E+10;2,91E+10
3,38E+00;1,55E+10;3,08E+05;;1,55E+10;2,91E+10
3,38E+00;1,55E+10;3,08E+05;;1,55E+10;2,91E+10
3,39E+00;1,60E+10;3,08E+05;;1,60E+10;2,91E+10
3,39E+00;1,55E+10;3,08E+05;;1,55E+10;2,91E+10
3,40E+00;1,60E+10;3,08E+05;;1,60E+10;2,91E+10
3,40E+00;1,60E+10;3,08E+05;;1,60E+10;2,91E+10
3,41E+00;1,60E+10;6,20E+05;;1,60E+10;5,85E+10
3,41E+00;1,60E+10;3,08E+05;;1,60E+10;2,91E+10
3,42E+00;1,60E+10;3,08E+05;;1,60E+10;2,91E+10
3,42E+00;1,65E+10;3,08E+05;;1,65E+10;2,91E+10
3,43E+00;1,70E+10;3,08E+05;;1,70E+10;2,91E+10
3,43E+00;1,70E+10;3,08E+05;;1,70E+10;2,91E+10
3,44E+00;1,65E+10;3,08E+05;;1,65E+10;2,91E+10
3,44E+00;1,65E+10;3,08E+05;;1,65E+10;2,91E+10
3,45E+00;1,65E+10;3,08E+05;;1,65E+10;2,91E+10
3,45E+00;1,65E+10;3,08E+05;;1,65E+10;2,91E+10
3,46E+00;1,70E+10;3,08E+05;;1,70E+10;2,91E+10
3,46E+00;1,65E+10;3,08E+05;;1,65E+10;2,91E+10
3,47E+00;1,65E+10;6,20E+05;;1,65E+10;5,85E+10
3,47E+00;1,70E+10;3,08E+05;;1,70E+10;2,91E+10
3,48E+00;1,70E+10;3,08E+05;;1,70E+10;2,91E+10
3,48E+00;1,65E+10;3,08E+05;;1,65E+10;2,91E+10
3,49E+00;1,70E+10;6,20E+05;;1,70E+10;5,85E+10
3,49E+00;1,70E+10;6,20E+05;;1,70E+10;5,85E+10
3,50E+00;1,70E+10;9,33E+05;;1,70E+10;8,80E+10
3,50E+00;1,70E+10;9,33E+05;;1,70E+10;8,80E+10
3,51E+00;1,70E+10;6,20E+05;;1,70E+10;5,85E+10
3,51E+00;1,75E+10;6,20E+05;;1,75E+10;5,85E+10
3,52E+00;1,70E+10;6,20E+05;;1,70E+10;5,85E+10
3,52E+00;1,75E+10;6,20E+05;;1,75E+10;5,85E+10
3,53E+00;1,75E+10;3,08E+05;;1,75E+10;2,91E+10
3,53E+00;1,75E+10;6,20E+05;;1,75E+10;5,85E+10
3,54E+00;1,75E+10;6,20E+05;;1,75E+10;5,85E+10
3,54E+00;1,75E+10;6,20E+05;;1,75E+10;5,85E+10
3,55E+00;1,75E+10;6,20E+05;;1,75E+10;5,85E+10
3,55E+00;1,75E+10;6,20E+05;;1,75E+10;5,85E+10
3,56E+00;1,80E+10;6,20E+05;;1,80E+10;5,85E+10
3,56E+00;1,75E+10;6,20E+05;;1,75E+10;5,85E+10
3,57E+00;1,80E+10;9,33E+05;;1,80E+10;8,80E+10
3,57E+00;1,80E+10;6,20E+05;;1,80E+10;5,85E+10
3,58E+00;1,80E+10;9,33E+05;;1,80E+10;8,80E+10
3,58E+00;1,80E+10;6,20E+05;;1,80E+10;5,85E+10
3,59E+00;1,80E+10;9,33E+05;;1,80E+10;8,80E+10
3,59E+00;1,85E+10;9,33E+05;;1,85E+10;8,80E+10
3,60E+00;1,80E+10;9,33E+05;;1,80E+10;8,80E+10
3,60E+00;1,80E+10;9,33E+05;;1,80E+10;8,80E+10
3,61E+00;1,85E+10;9,33E+05;;1,85E+10;8,80E+10
3,61E+00;1,80E+10;9,33E+05;;1,80E+10;8,80E+10
3,62E+00;1,90E+10;1,25E+06;;1,90E+10;1,18E+11
3,62E+00;1,85E+10;9,33E+05;;1,85E+10;8,80E+10
3,63E+00;1,85E+10;1,25E+06;;1,85E+10;1,18E+11
3,63E+00;1,85E+10;1,25E+06;;1,85E+10;1,18E+11
3,64E+00;1,85E+10;9,33E+05;;1,85E+10;8,80E+10
3,64E+00;1,85E+10;1,25E+06;;1,85E+10;1,18E+11
3,65E+00;1,85E+10;1,25E+06;;1,85E+10;1,18E+11
3,65E+00;1,95E+10;1,25E+06;;1,95E+10;1,18E+11
3,66E+00;1,90E+10;1,25E+06;;1,90E+10;1,18E+11
3,66E+00;1,90E+10;1,25E+06;;1,90E+10;1,18E+11
3,67E+00;1,85E+10;1,25E+06;;1,85E+10;1,18E+11
3,67E+00;1,90E+10;1,25E+06;;1,90E+10;1,18E+11
3,68E+00;1,95E+10;1,56E+06;;1,95E+10;1,47E+11
3,68E+00;1,90E+10;1,25E+06;;1,90E+10;1,18E+11
3,69E+00;1,90E+10;1,56E+06;;1,90E+10;1,47E+11
3,69E+00;1,95E+10;1,87E+06;;1,95E+10;1,76E+11
3,70E+00;1,90E+10;1,56E+06;;1,90E+10;1,47E+11
3,70E+00;1,95E+10;1,56E+06;;1,95E+10;1,47E+11
3,71E+00;1,95E+10;1,87E+06;;1,95E+10;1,76E+11
3,71E+00;1,90E+10;1,56E+06;;1,90E+10;1,47E+11
3,72E+00;1,90E+10;1,56E+06;;1,90E+10;1,47E+11
3,72E+00;1,95E+10;1,56E+06;;1,95E+10;1,47E+11
3,73E+00;1,95E+10;1,56E+06;;1,95E+10;1,47E+11
3,73E+00;1,95E+10;1,87E+06;;1,95E+10;1,76E+11
3,74E+00;1,95E+10;2,18E+06;;1,95E+10;2,06E+11
3,74E+00;1,95E+10;2,18E+06;;1,95E+10;2,06E+11
3,75E+00;1,95E+10;1,87E+06;;1,95E+10;1,76E+11
3,75E+00;1,95E+10;1,87E+06;;1,95E+10;1,76E+11
3,76E+00;1,95E+10;2,18E+06;;1,95E+10;2,06E+11
3,76E+00;2,00E+10;1,87E+06;;2,00E+10;1,76E+11
3,77E+00;2,00E+10;2,18E+06;;2,00E+10;2,06E+11
3,77E+00;1,95E+10;1,87E+06;;1,95E+10;1,76E+11
3,78E+00;2,00E+10;2,50E+06;;2,00E+10;2,36E+11
3,78E+00;2,00E+10;1,87E+06;;2,00E+10;1,76E+11
3,79E+00;2,00E+10;2,18E+06;;2,00E+10;2,06E+11
3,79E+00;2,00E+10;2,18E+06;;2,00E+10;2,06E+11
3,80E+00;2,00E+10;2,18E+06;;2,00E+10;2,06E+11
3,80E+00;2,00E+10;2,50E+06;;2,00E+10;2,36E+11
3,81E+00;2,00E+10;2,18E+06;;2,00E+10;2,06E+11
3,81E+00;2,00E+10;2,50E+06;;2,00E+10;2,36E+11
3,82E+00;2,00E+10;2,50E+06;;2,00E+10;2,36E+11
3,82E+00;2,00E+10;2,50E+06;;2,00E+10;2,36E+11
3,83E+00;2,05E+10;2,50E+06;;2,05E+10;2,36E+11
3,83E+00;2,05E+10;2,50E+06;;2,05E+10;2,36E+11
3,84E+00;2,05E+10;2,50E+06;;2,05E+10;2,36E+11
3,84E+00;2,05E+10;2,81E+06;;2,05E+10;2,65E+11
3,85E+00;2,05E+10;2,50E+06;;2,05E+10;2,36E+11
3,85E+00;2,05E+10;2,81E+06;;2,05E+10;2,65E+11
3,86E+00;2,05E+10;2,81E+06;;2,05E+10;2,65E+11
3,86E+00;2,10E+10;2,81E+06;;2,10E+10;2,65E+11
3,87E+00;2,10E+10;2,81E+06;;2,10E+10;2,65E+11
3,87E+00;2,10E+10;2,81E+06;;2,10E+10;2,65E+11
3,88E+00;2,10E+10;2,81E+06;;2,10E+10;2,65E+11
3,88E+00;2,10E+10;2,81E+06;;2,10E+10;2,65E+11
3,89E+00;2,10E+10;2,81E+06;;2,10E+10;2,65E+11
3,89E+00;2,10E+10;3,12E+06;;2,10E+10;2,94E+11
3,90E+00;2,10E+10;3,12E+06;;2,10E+10;2,94E+11
3,90E+00;2,10E+10;3,12E+06;;2,10E+10;2,94E+11
3,91E+00;2,15E+10;3,12E+06;;2,15E+10;2,94E+11
3,91E+00;2,10E+10;3,12E+06;;2,10E+10;2,94E+11
3,92E+00;2,10E+10;3,12E+06;;2,10E+10;2,94E+11
3,92E+00;2,10E+10;3,43E+06;;2,10E+10;3,24E+11
3,93E+00;2,10E+10;3,43E+06;;2,10E+10;3,24E+11
3,93E+00;2,15E+10;3,12E+06;;2,15E+10;2,94E+11
3,94E+00;2,10E+10;3,43E+06;;2,10E+10;3,24E+11
3,94E+00;2,15E+10;3,12E+06;;2,15E+10;2,94E+11
3,95E+00;2,15E+10;3,43E+06;;2,15E+10;3,24E+11
3,95E+00;2,15E+10;3,43E+06;;2,15E+10;3,24E+11
3,96E+00;2,15E+10;3,43E+06;;2,15E+10;3,24E+11
3,96E+00;2,15E+10;3,43E+06;;2,15E+10;3,24E+11
3,97E+00;2,15E+10;3,75E+06;;2,15E+10;3,54E+11
3,97E+00;2,15E+10;3,75E+06;;2,15E+10;3,54E+11
3,98E+00;2,15E+10;4,06E+06;;2,15E+10;3,83E+11
3,98E+00;2,20E+10;3,75E+06;;2,20E+10;3,54E+11
3,99E+00;2,20E+10;3,75E+06;;2,20E+10;3,54E+11
3,99E+00;2,20E+10;3,75E+06;;2,20E+10;3,54E+11
4,00E+00;2,20E+10;3,75E+06;;2,20E+10;3,54E+11
4,00E+00;2,20E+10;3,75E+06;;2,20E+10;3,54E+11
4,01E+00;2,15E+10;4,06E+06;;2,15E+10;3,83E+11
4,01E+00;2,20E+10;3,75E+06;;2,20E+10;3,54E+11
4,02E+00;2,20E+10;3,75E+06;;2,20E+10;3,54E+11
4,02E+00;2,20E+10;4,06E+06;;2,20E+10;3,83E+11
4,03E+00;2,20E+10;4,06E+06;;2,20E+10;3,83E+11
4,03E+00;2,20E+10;4,06E+06;;2,20E+10;3,83E+11
4,04E+00;2,20E+10;4,37E+06;;2,20E+10;4,12E+11
4,04E+00;2,20E+10;4,06E+06;;2,20E+10;3,83E+11
4,05E+00;2,20E+10;4,37E+06;;2,20E+10;4,12E+11
4,05E+00;2,25E+10;4,37E+06;;2,25E+10;4,12E+11
4,06E+00;2,25E+10;4,37E+06;;2,25E+10;4,12E+11
4,06E+00;2,20E+10;4,37E+06;;2,20E+10;4,12E+11
4,07E+00;2,25E+10;4,68E+06;;2,25E+10;4,42E+11
4,07E+00;2,25E+10;4,37E+06;;2,25E+10;4,12E+11
4,08E+00;2,25E+10;4,68E+06;;2,25E+10;4,42E+11
4,08E+00;2,25E+10;4,68E+06;;2,25E+10;4,42E+11
4,09E+00;2,25E+10;4,68E+06;;2,25E+10;4,42E+11
4,09E+00;2,30E+10;4,68E+06;;2,30E+10;4,42E+11
4,10E+00;2,30E+10;4,68E+06;;2,30E+10;4,42E+11
4,10E+00;2,30E+10;4,68E+06;;2,30E+10;4,42E+11
4,11E+00;2,30E+10;4,68E+06;;2,30E+10;4,42E+11
4,11E+00;2,30E+10;4,68E+06;;2,30E+10;4,42E+11
4,12E+00;2,25E+10;4,37E+06;;2,25E+10;4,12E+11
4,12E+00;2,30E+10;4,68E+06;;2,30E+10;4,42E+11
4,13E+00;2,30E+10;5,00E+06;;2,30E+10;4,72E+11
4,13E+00;2,25E+10;5,00E+06;;2,25E+10;4,72E+11
4,14E+00;2,30E+10;5,00E+06;;2,30E+10;4,72E+11
4,14E+00;2,35E+10;5,00E+06;;2,35E+10;4,72E+11
4,15E+00;2,30E+10;5,00E+06;;2,30E+10;4,72E+11
4,15E+00;2,35E+10;5,00E+06;;2,35E+10;4,72E+11
4,16E+00;2,35E+10;5,00E+06;;2,35E+10;4,72E+11
4,16E+00;2,35E+10;5,00E+06;;2,35E+10;4,72E+11
4,17E+00;2,35E+10;5,31E+06;;2,35E+10;5,01E+11
4,17E+00;2,35E+10;5,00E+06;;2,35E+10;4,72E+11
4,18E+00;2,35E+10;5,31E+06;;2,35E+10;5,01E+11
4,18E+00;2,30E+10;5,31E+06;;2,30E+10;5,01E+11
4,19E+00;2,35E+10;5,31E+06;;2,35E+10;5,01E+11
4,19E+00;2,40E+10;5,31E+06;;2,40E+10;5,01E+11
4,20E+00;2,40E+10;5,31E+06;;2,40E+10;5,01E+11
4,20E+00;2,40E+10;5,62E+06;;2,40E+10;5,30E+11
4,21E+00;2,35E+10;5,62E+06;;2,35E+10;5,30E+11
4,21E+00;2,35E+10;5,31E+06;;2,35E+10;5,01E+11
4,22E+00;2,40E+10;5,62E+06;;2,40E+10;5,30E+11
4,22E+00;2,35E+10;5,62E+06;;2,35E+10;5,30E+11
4,23E+00;2,40E+10;5,62E+06;;2,40E+10;5,30E+11
4,23E+00;2,40E+10;5,93E+06;;2,40E+10;5,59E+11
4,24E+00;2,45E+10;5,62E+06;;2,45E+10;5,30E+11
4,24E+00;2,40E+10;5,93E+06;;2,40E+10;5,59E+11
4,25E+00;2,45E+10;5,62E+06;;2,45E+10;5,30E+11
4,25E+00;2,40E+10;5,93E+06;;2,40E+10;5,59E+11
4,26E+00;2,40E+10;5,93E+06;;2,40E+10;5,59E+11
4,26E+00;2,35E+10;5,93E+06;;2,35E+10;5,59E+11
4,27E+00;2,45E+10;5,93E+06;;2,45E+10;5,59E+11
4,27E+00;2,45E+10;5,93E+06;;2,45E+10;5,59E+11
4,28E+00;2,45E+10;6,25E+06;;2,45E+10;5,90E+11
4,28E+00;2,45E+10;6,25E+06;;2,45E+10;5,90E+11
4,29E+00;2,40E+10;6,25E+06;;2,40E+10;5,90E+11
4,29E+00;2,40E+10;6,25E+06;;2,40E+10;5,90E+11
4,30E+00;2,45E+10;6,25E+06;;2,45E+10;5,90E+11
4,30E+00;2,45E+10;6,56E+06;;2,45E+10;6,19E+11
4,31E+00;2,45E+10;6,56E+06;;2,45E+10;6,19E+11
4,31E+00;2,50E+10;6,25E+06;;2,50E+10;5,90E+11
4,32E+00;2,45E+10;6,56E+06;;2,45E+10;6,19E+11
4,32E+00;2,45E+10;6,56E+06;;2,45E+10;6,19E+11
4,33E+00;2,50E+10;6,56E+06;;2,50E+10;6,19E+11
4,33E+00;2,45E+10;6,56E+06;;2,45E+10;6,19E+11
4,34E+00;2,45E+10;6,56E+06;;2,45E+10;6,19E+11
4,34E+00;2,50E+10;6,56E+06;;2,50E+10;6,19E+11
4,35E+00;2,45E+10;6,87E+06;;2,45E+10;6,48E+11
4,35E+00;2,50E+10;6,56E+06;;2,50E+10;6,19E+11
4,36E+00;2,50E+10;6,87E+06;;2,50E+10;6,48E+11
4,36E+00;2,45E+10;6,87E+06;;2,45E+10;6,48E+11
4,37E+00;2,50E+10;6,87E+06;;2,50E+10;6,48E+11
4,37E+00;2,50E+10;6,87E+06;;2,50E+10;6,48E+11
4,38E+00;2,50E+10;6,87E+06;;2,50E+10;6,48E+11
4,38E+00;2,50E+10;7,18E+06;;2,50E+10;6,77E+11
4,39E+00;2,45E+10;7,18E+06;;2,45E+10;6,77E+11
4,39E+00;2,50E+10;7,18E+06;;2,50E+10;6,77E+11
4,40E+00;2,45E+10;7,18E+06;;2,45E+10;6,77E+11
4,40E+00;2,50E+10;6,87E+06;;2,50E+10;6,48E+11
4,41E+00;2,45E+10;7,18E+06;;2,45E+10;6,77E+11
4,41E+00;2,50E+10;7,50E+06;;2,50E+10;7,08E+11
4,42E+00;2,50E+10;7,18E+06;;2,50E+10;6,77E+11
4,42E+00;2,50E+10;7,18E+06;;2,50E+10;6,77E+11
4,43E+00;2,55E+10;7,50E+06;;2,55E+10;7,08E+11
4,43E+00;2,55E+10;7,50E+06;;2,55E+10;7,08E+11
4,44E+00;2,55E+10;7,50E+06;;2,55E+10;7,08E+11
4,44E+00;2,55E+10;7,50E+06;;2,55E+10;7,08E+11
4,45E+00;2,50E+10;7,18E+06;;2,50E+10;6,77E+11
4,45E+00;2,55E+10;7,50E+06;;2,55E+10;7,08E+11
4,46E+00;2,55E+10;7,50E+06;;2,55E+10;7,08E+11
4,46E+00;2,55E+10;7,50E+06;;2,55E+10;7,08E+11
4,47E+00;2,60E+10;7,50E+06;;2,60E+10;7,08E+11
4,47E+00;2,55E+10;7,18E+06;;2,55E+10;6,77E+11
4,48E+00;2,60E+10;7,50E+06;;2,60E+10;7,08E+11
4,48E+00;2,60E+10;7,81E+06;;2,60E+10;7,37E+11
4,49E+00;2,55E+10;7,81E+06;;2,55E+10;7,37E+11
4,49E+00;2,60E+10;7,81E+06;;2,60E+10;7,37E+11
4,50E+00;2,60E+10;7,81E+06;;2,60E+10;7,37E+11
4,50E+00;2,60E+10;7,81E+06;;2,60E+10;7,37E+11
4,51E+00;2,60E+10;7,81E+06;;2,60E+10;7,37E+11
4,51E+00;2,55E+10;7,81E+06;;2,55E+10;7,37E+11
4,52E+00;2,55E+10;8,43E+06;;2,55E+10;7,95E+11
